evaluation Time: 0.0497, Train loss: 0.2884, Val loss: 0.3537, Test loss: 0.3655
Train acc: (98.8706, 98.8586), Val acc: (94.6502, 94.1987), Test acc: (95.1761, 94.8094)
	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)Epoch 71, training Time(s): 0.0215, estimated train loss 0.3285, acc 98.5626, 98.5392
evaluation Time: 0.0328, Train loss: 0.2876, Val loss: 0.3536, Test loss: 0.3656
Train acc: (98.9733, 98.9676), Val acc: (94.6502, 94.1987), Test acc: (95.2113, 94.8522)
Epoch 72, training Time(s): 0.0213, estimated train loss 0.3266, acc 98.6653, 98.6300
evaluation Time: 0.0400, Train loss: 0.2867, Val loss: 0.3536, Test loss: 0.3658
Train acc: (98.9733, 98.9676), Val acc: (95.0617, 94.7064), Test acc: (95.2465, 94.8860)
Epoch 73, training Time(s): 0.0217, estimated train loss 0.3259, acc 98.7680, 98.7503
evaluation Time: 0.0342, Train loss: 0.2859, Val loss: 0.3538, Test loss: 0.3660
Train acc: (98.9733, 98.9676), Val acc: (94.6502, 94.2940), Test acc: (95.2465, 94.8860)
Epoch 74, training Time(s): 0.0192, estimated train loss 0.3274, acc 98.8706, 98.8442
evaluation Time: 0.0425, Train loss: 0.2850, Val loss: 0.3540, Test loss: 0.3662
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (95.1761, 94.8111)
Epoch 75, training Time(s): 0.0256, estimated train loss 0.3264, acc 98.8706, 98.8586
evaluation Time: 0.0452, Train loss: 0.2841, Val loss: 0.3544, Test loss: 0.3666
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (95.1056, 94.7384)
Epoch 76, training Time(s): 0.0339, estimated train loss 0.3273, acc 98.4600, 98.4284
evaluation Time: 0.0361, Train loss: 0.2832, Val loss: 0.3548, Test loss: 0.3669
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (95.0352, 94.6671)
Epoch 77, training Time(s): 0.0269, estimated train loss 0.3224, acc 98.8706, 98.8555
evaluation Time: 0.0334, Train loss: 0.2824, Val loss: 0.3552, Test loss: 0.3672
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (95.0352, 94.6704)
Epoch 78, training Time(s): 0.0260, estimated train loss 0.3206, acc 99.0760, 99.0628
evaluation Time: 0.0587, Train loss: 0.2817, Val loss: 0.3555, Test loss: 0.3675
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (95.0000, 94.6259)
Epoch 79, training Time(s): 0.0333, estimated train loss 0.3253, acc 98.6653, 98.6486
evaluation Time: 0.0492, Train loss: 0.2809, Val loss: 0.3558, Test loss: 0.3677
Train acc: (99.0760, 99.0624), Val acc: (94.6502, 94.2940), Test acc: (94.9648, 94.5866)
Epoch 80, training Time(s): 0.0266, estimated train loss 0.3225, acc 98.9733, 98.9336
evaluation Time: 0.0348, Train loss: 0.2802, Val loss: 0.3559, Test loss: 0.3679
Train acc: (99.1786, 99.1577), Val acc: (94.6502, 94.2940), Test acc: (94.9648, 94.5866)
	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)average train times 0.02730750456088927
Best Epoch 30 at 0802dda82d4b415bad17da5e15601753
	Final Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)
train_acc (96.92, 96.81) val_acc (94.24, 93.81) test_acc (95.35, 95.04)
0802dda82d4b415bad17da5e15601753
